https://www.roomster.com/listings/7869450| Heart of the City.| 550| Bataan Street, West Dallas, Dallas, TX, United States| Offering a room in a pretty calm neighborhood, right across downtown Dallas w a beautiful view and down the street from trinity groves. House has a full kitchen & machines to do your laundry. Big yard and a drive in park way. temporary roommate that is responsible.  me| Yes| 200| Clean| 
https://www.roomster.com/listings/8288895| Modern Condo in Oaklawn Area: Master Bed and Bath| 900| Dallas, TX, United States| ***** NEED to RENT 1 MASTER BEDROOM **** ***** WILL HAVE a ROOMMATE ****This modern condo was the builder\'s model and has many upgrades including stained concrete floors, stainless appliances, granite counter-tops and more. This residence also features split bedrooms with full baths, a private, balcony sized patio and easy access to the gym and pool areas.The condo is a 2/2 and the 2nd bedroom is currently rented to a friend but I am looking to fill the master bedroom with a tenant as well. The master bedroom has a private bathroom and 2 closets.  Please feel free to call me and ask for a tour. The condo is in a great area and close to everything. There is a pool, gym, and it is gated. So you have to have the key fob or code to get into the complex and to park.Free cable and water.| no data| 1600| Average| 
https://www.roomster.com/listings/8288061| Want to Live a Life of Luxury?| 1,000| Plano, TX, United States| Do you want to live a life of luxury? I\xe2\x80\x99m looking to rent out two bedrooms in my penthouse apartment in Plano, Texas. The apartment features the following:- Elevator- Groceries paid for- Utilities paid for- Weekly maid service- Full time chef- Weekly car wash- Parking space- Fully furnishedPlease message me for more information.Please note that absolutely no tenants may partake in drugs, alcohol, or smoking of any kind. The tenant will have to pass a background and credit check in accordance to the apartment\xe2\x80\x99s requirements. About Me:I am a 21 year old male that works in the financial services industry. I own a pet fish that will be  in August. I enjoy formality, cleanliness, and honesty.| Yes| 100| Clean| 
https://www.roomster.com/listings/8191006| Come check out my place!| 800| East Buckingham Road, Richardson, TX, United States| Apt to share.| Yes| 800| Clean| 
https://www.roomster.com/listings/8244863| $600 all bills paid w/ wireless internet| 600| Irving, TX, United States| Great for students or business professionals looking for clean , quiet , respectful roommates   3 bedroom 2.5 bath condo . I personally eat healthy , keep house picked up and clean . I work 2 jobs and take classes . Hvac dispatcher and just got X-ray tech certification . Looking to get ahead by hard work and saving . Gym often .  Respecting  other people\'s property and space is of the upmost importance !| Yes| 400| Clean| 
https://www.roomster.com/listings/8204152| Details are in the description!| 450| C F Hawn Freeway, Dallas, TX, United States| Looking for responsible, social, and fun female roommate. Must be employed, no pets, preferably single, as i dont want random people coming to my home (but u are free to go visit people all you want). Must have steady income. Security deposit is required. For even more detail: Two147912181| Yes| 200| Clean| 
https://www.roomster.com/listings/8194039| One bedroom on the second floor.| 850| Breamar Drive, Northwest Carrollton, Carrollton, TX, United States| See pictures, very clean.| no data| 200| Clean| 
https://www.roomster.com/listings/7969340| PRIVATE BD/BTH IN DEEP ELLUM!| 750| Gaston Avenue, Old East Dallas, Dallas, TX, United States| Private bd/both in Deep Ellum. Rent pays for everything.  400 dollar deposit. Park, Dart, college, clubs, bars, restaurants, shopping all close, within walking distance. It\'s worth the money!| no data| 200| Clean| 
https://www.roomster.com/listings/7982207| Master bedroom for rent.| 1,025| Traviau Avenue, Far North Dallas, Dallas, TX, United States| Master bedroom with 2 private walking closets and private bathroom. Own closed garage, excellent location and beautiful townhome complex.| no data| 200| Clean| 
https://www.roomster.com/listings/7963182| Looking for roommate for 1 bed apt| 600| Meadow Creek Drive, Las Colinas, Irving, TX, United States| I live in a 1 bed apartment with 672 sq ft. It has one bed room where I stay and looking for apt mate who shall stay at living room. Apt is semi furnished and total monthly rent including utilities would be $1200/ month. So one has to pay $600/month. My place is clean. I am from India and m non veg.| no data| 200| Clean| 
https://www.roomster.com/listings/7622901| Seeking fellow young professional| 900| Miller Avenue, Vickery Place, Dallas, TX, United States| M street duplex. Perfect location. Less than a mile from uptown, but next to great restaurants on Henderson. A block away from I-75.| no data| 200| no data| 
https://www.roomster.com/listings/8170340| Looking for one to two housemate.| 500| Remington Drive, Rowlett, TX, United States| Just off of active duty, from the Middle East. Living in a 1600 ft\xc2\xb2 house, with plenty of room to share. Quiet workaholic, Light sleeper and athletic.   Looking for someone quiet responsible and dependable.| no data| 200| Clean| 
https://www.roomster.com/listings/7537776| Spacious room for rent| 570| Mac Arthur Drive, Central Carrollton, Carrollton, TX, United States| Hello! I\xe2\x80\x99m looking for a new roommate for a 12 month lease (nothing shorter). I\xe2\x80\x99m pretty easy going and keep busy. Please pay rent on time and stay clean! Room is available to move in right now. Place has a washer/dryer, dishwasher, all the good stuff. Message me with questions!| no data| 200| Clean| 
https://www.roomster.com/listings/8163885| Cool Roommate Needed for 2 bd unit| 900| West Commerce Street, West Dallas, Dallas, TX, United States| moving for a new job and am looking for someone to take over my lease. It is for 1 bedroom in a two bedroom unit at the Broadstone Ltd. My awesome roommate Chelsea occupies the other bedroom. She is very laid back and easy to get along with. The complex is brand new.| no data| 200| Clean| 
https://www.roomster.com/listings/7896729| Filled until September 1| 700| Briton Court, Grand Prairie, TX, United States| Room : 10\xe2\x80\x99 x 12\xe2\x80\x99.      Closet 5.5\xe2\x80\x99 x 4.5\'.    Photos show carpet, the floors will be replaced with laminate by the time of move-in.| Yes| 250| Average| 
https://www.roomster.com/listings/8111957| Best deal in Plano ( must love dogs| 700| Arbor Downs Drive, Westgate, Plano, TX, United States| Fully furnished including Tv\'s. Seperate living room and bathroom. Washer dryer. back yard. Ping pong table. Bbq grill. House is updated. Fixtures, faucets, fans, wood floors, roof, fence, inside paint etc. Please call (two one four)  two four-three  two .| no data| 250| Clean| 
https://www.roomster.com/listings/8116409| Cool house. backyard & dog included| 700| Sandpiper Lane, North Dallas, Dallas, TX, United States| 3bd 2 b 1 backyard 1 frontyard| Yes| 650| Clean| 
https://www.roomster.com/listings/8070056| Luxury Apartment with Private Chef and Maids| 1,500| Irving, TX, United States| I\xe2\x80\x99m looking for one to two roommates to lease a room from me at a luxury penthouse apartment. The penthouse features a foyer, living room, dining room, three bedrooms, two bathrooms, a granite kitchen, and plenty of storage space spread out over a 1,400+ single story floor plan. All furniture, linens, groceries, utilities, and internet will be provided. Two maids and a private chef will also be included in the lease. I require a one year commitment at $1,500 per month per roommate.The apartment complex offers a large swimming pool, clubhouse, gated parking, fitness center, elevator, media center, and business center.| Yes| 250| Clean| 
https://www.roomster.com/listings/7857529| 1 Room of 2 Bed available at Century Medical District| 750| Dallas, TX, United States| Hello, I have 1 independent bedroom with attached bathroom available in a 2 bed apartment at Century Medical District. Very nice locality which is just 5 mins from uptown, 10 mins from downtown Dallas and 10 mins from Irving. Property is just 3 years old with all the modern appliances, wooden flooring in living and bathroom, covered parking for all tenants included in rent, washer dryer included, glass stove top, elevator near the Apt. Lease valid till mid July and can be extended. Rent is $750+utilities. Text me on  if you are interested.| no data| 250| Clean| 
https://www.roomster.com/listings/8047597| Room in East Dallas Apartment| 725| Sycamore Street, Dallas, TX, United States| I\'m offering a room in my two bedroom, one bathroom apartment in Old East Dallas. Home is older and wonderful, great location with easy access to the best of Dallas. Gated but not covered parking, $725 covers all bills. I have one dog, very sweet and good natured. Just looking for short term, I\'ll be moving at the end of June.| no data| 250| Average| 
https://www.roomster.com/listings/8159149| Temporary, 1 bdrm apt to share!!| 450| Hebron Parkway, Lewisville, TX, United States| THIS IS NOT FOR A ROOM FOR RENT, Its for a Comfortable couch to rent nice clean one bedroom apt to share, I\'m a responsible,  gay male, no drugs, don\'t drink don\'t smoke, 420 is ok, I have a 5 month old male American bulldog you must like dogs and be patient he\'s not 100 % trained. Male  preferred.| Yes| 100| Clean| 
https://www.roomster.com/listings/7893672| private BR/bath/patio/garage-unfur| 850| Lyndon B Johnson Freeway, Farmers Branch, TX, United States| Private bedroom and private bath U-verse wired for AT&T landline and wireless high speed internet.  Washer and dryer  patio. I use of 1/2 of 2-car garage.  Mercer crossing requires background check and proof of income   Unfurnjsgqz\xc2\xa1| No| 50| Clean| 
https://www.roomster.com/listings/8317683| 3story townhouse with room for rent| 700| Lookout Drive, Garland, TX, United States| Roommate is moving out at the end of March. Looking for a new roommate. This townhouse will practically be yours by yourself as I am not here most of the time unless I am sleeping. Utilities range from anywhere between 100 to 150 dollars.| no data| 50| Clean| 
https://www.roomster.com/listings/8082740| Roommate Wanted| 900| Carrollton, TX, United States| Room Mate Wanted to share my new furnished home in Carrollton\'s Mustang Ranch development.  Individual looking to share my new 2200 sq. ft. home.  Rent of $900 per month, includes all utilities, parking, internet access, and all  neighborhood amenities including pool and work out facilities.  Great location and ideal circumstances for the right individual.  Non-smoking and no pets are a must.    Looking for a person who\'s neat, organized and wanting a calm stress free place to call home.  Rent pricing is negotiable in exchange for some in home services.| No| 500| Clean| 
https://www.roomster.com/listings/8304960| Hello new Roomie!| 700| Rowlett, TX, United States| I am a single professional man who works in downtown Dallas M-F. I leave the house at 7AM and don\'t usually return until 8PM. I am very active as a Catholic and in its community. There is religious artwork throughout the home. You decorate your room as you wish. Cooking, eating, sleeping, and bodybu| Yes| 600| Average| 
https://www.roomster.com/listings/8300472| I am offering fully  Furniture room| 800| Lincolnshire Lane, Rockwall, TX, United States| Offering fully furniture room including tv walk in closet privet bathroom all utilities included wood floors in a pretty calm neighborhood right on Lake Ray Hubbard come and enjoy my beautiful house With a beautiful view full kitchen and Machines  to do your laundry Have two rooms $500 $800| Yes| 1600| Average| 
https://www.roomster.com/listings/8298074| Professional Roommate for House in N Dallas| 790| Richardson, TX, United States| House Specs:-Single Family Dwelling-2100 sq ft on .27 acres-4bed/2.5 bath-Open floor plan with separate bedroom wing-Attached 2-car garage-Large front and back yards-Back patio with grille and furniture-Major Remodel in 2015: new windows, hardwood floors, carpeted bedroomsThe house is in Richardson, located south of Belt Line, west of US-75 in the Richardson Heights neighborhood. Easily accessible to 75, 635, Tollway; 15 minutes from Downtown Dallas and from Plano\'s Shops at Legacy.Lease Basics:-Seeking a 3-6 month lease, starting March 1 but open to talking about something longer/shorter-$790/mo in rent-Private Corner Bedroom- move-in ready now-Semi-Private hallway bath- double vanity, roommate setup -Included: Washer/dryer, alley access parking, fully stocked kitchen-Great company between the two of us!| no data| 1600| Clean| 
https://www.roomster.com/listings/8288895| Modern Condo in Oaklawn Area: Master Bed and Bath| 900| Dallas, TX, United States| ***** NEED to RENT 1 MASTER BEDROOM **** ***** WILL HAVE a ROOMMATE ****This modern condo was the builder\'s model and has many upgrades including stained concrete floors, stainless appliances, granite counter-tops and more. This residence also features split bedrooms with full baths, a private, balcony sized patio and easy access to the gym and pool areas.The condo is a 2/2 and the 2nd bedroom is currently rented to a friend but I am looking to fill the master bedroom with a tenant as well. The master bedroom has a private bathroom and 2 closets.  Please feel free to call me and ask for a tour. The condo is in a great area and close to everything. There is a pool, gym, and it is gated. So you have to have the key fob or code to get into the complex and to park.Free cable and water.| no data| 1600| Average| 
https://www.roomster.com/listings/8288061| Want to Live a Life of Luxury?| 1,000| Plano, TX, United States| Do you want to live a life of luxury? I\xe2\x80\x99m looking to rent out two bedrooms in my penthouse apartment in Plano, Texas. The apartment features the following:- Elevator- Groceries paid for- Utilities paid for- Weekly maid service- Full time chef- Weekly car wash- Parking space- Fully furnishedPlease message me for more information.Please note that absolutely no tenants may partake in drugs, alcohol, or smoking of any kind. The tenant will have to pass a background and credit check in accordance to the apartment\xe2\x80\x99s requirements. About Me:I am a 21 year old male that works in the financial services industry. I own a pet fish that will be  in August. I enjoy formality, cleanliness, and honesty.| Yes| 100| Clean| 
https://www.roomster.com/listings/8191006| Come check out my place!| 800| East Buckingham Road, Richardson, TX, United States| Apt to share.| Yes| 800| Clean| 
https://www.roomster.com/listings/8244863| $600 all bills paid w/ wireless internet| 600| Irving, TX, United States| Great for students or business professionals looking for clean , quiet , respectful roommates   3 bedroom 2.5 bath condo . I personally eat healthy , keep house picked up and clean . I work 2 jobs and take classes . Hvac dispatcher and just got X-ray tech certification . Looking to get ahead by hard work and saving . Gym often .  Respecting  other people\'s property and space is of the upmost importance !| Yes| 400| Clean| 
https://www.roomster.com/listings/8204152| Details are in the description!| 450| C F Hawn Freeway, Dallas, TX, United States| Looking for responsible, social, and fun female roommate. Must be employed, no pets, preferably single, as i dont want random people coming to my home (but u are free to go visit people all you want). Must have steady income. Security deposit is required. For even more detail: Two147912181| Yes| 200| Clean| 
https://www.roomster.com/listings/8194039| One bedroom on the second floor.| 850| Breamar Drive, Northwest Carrollton, Carrollton, TX, United States| See pictures, very clean.| no data| 200| Clean| 
https://www.roomster.com/listings/7969340| PRIVATE BD/BTH IN DEEP ELLUM!| 750| Gaston Avenue, Old East Dallas, Dallas, TX, United States| Private bd/both in Deep Ellum. Rent pays for everything.  400 dollar deposit. Park, Dart, college, clubs, bars, restaurants, shopping all close, within walking distance. It\'s worth the money!| no data| 200| Clean| 
https://www.roomster.com/listings/7982207| Master bedroom for rent.| 1,025| Traviau Avenue, Far North Dallas, Dallas, TX, United States| Master bedroom with 2 private walking closets and private bathroom. Own closed garage, excellent location and beautiful townhome complex.| no data| 200| Clean| 
https://www.roomster.com/listings/7963182| Looking for roommate for 1 bed apt| 600| Meadow Creek Drive, Las Colinas, Irving, TX, United States| I live in a 1 bed apartment with 672 sq ft. It has one bed room where I stay and looking for apt mate who shall stay at living room. Apt is semi furnished and total monthly rent including utilities would be $1200/ month. So one has to pay $600/month. My place is clean. I am from India and m non veg.| no data| 200| Clean| 
https://www.roomster.com/listings/7622901| Seeking fellow young professional| 900| Miller Avenue, Vickery Place, Dallas, TX, United States| M street duplex. Perfect location. Less than a mile from uptown, but next to great restaurants on Henderson. A block away from I-75.| no data| 200| no data| 
https://www.roomster.com/listings/8170340| Looking for one to two housemate.| 500| Remington Drive, Rowlett, TX, United States| Just off of active duty, from the Middle East. Living in a 1600 ft\xc2\xb2 house, with plenty of room to share. Quiet workaholic, Light sleeper and athletic.   Looking for someone quiet responsible and dependable.| No| 300| Clean| 
https://www.roomster.com/listings/7537776| Spacious room for rent| 570| Mac Arthur Drive, Central Carrollton, Carrollton, TX, United States| Hello! I\xe2\x80\x99m looking for a new roommate for a 12 month lease (nothing shorter). I\xe2\x80\x99m pretty easy going and keep busy. Please pay rent on time and stay clean! Room is available to move in right now. Place has a washer/dryer, dishwasher, all the good stuff. Message me with questions!| no data| 300| Clean| 
https://www.roomster.com/listings/8163885| Cool Roommate Needed for 2 bd unit| 900| West Commerce Street, West Dallas, Dallas, TX, United States| moving for a new job and am looking for someone to take over my lease. It is for 1 bedroom in a two bedroom unit at the Broadstone Ltd. My awesome roommate Chelsea occupies the other bedroom. She is very laid back and easy to get along with. The complex is brand new.| no data| 300| Clean| 
https://www.roomster.com/listings/7896729| Filled until September 1| 700| Briton Court, Grand Prairie, TX, United States| Room : 10\xe2\x80\x99 x 12\xe2\x80\x99.      Closet 5.5\xe2\x80\x99 x 4.5\'.    Photos show carpet, the floors will be replaced with laminate by the time of move-in.| Yes| 250| Average| 
https://www.roomster.com/listings/8111957| Best deal in Plano ( must love dogs| 700| Arbor Downs Drive, Westgate, Plano, TX, United States| Fully furnished including Tv\'s. Seperate living room and bathroom. Washer dryer. back yard. Ping pong table. Bbq grill. House is updated. Fixtures, faucets, fans, wood floors, roof, fence, inside paint etc. Please call (two one four)  two four-three  two .| no data| 250| Clean| 
https://www.roomster.com/listings/8116409| Cool house. backyard & dog included| 700| Sandpiper Lane, North Dallas, Dallas, TX, United States| 3bd 2 b 1 backyard 1 frontyard| Yes| 650| Clean| 
https://www.roomster.com/listings/8070056| Luxury Apartment with Private Chef and Maids| 1,500| Irving, TX, United States| I\xe2\x80\x99m looking for one to two roommates to lease a room from me at a luxury penthouse apartment. The penthouse features a foyer, living room, dining room, three bedrooms, two bathrooms, a granite kitchen, and plenty of storage space spread out over a 1,400+ single story floor plan. All furniture, linens, groceries, utilities, and internet will be provided. Two maids and a private chef will also be included in the lease. I require a one year commitment at $1,500 per month per roommate.The apartment complex offers a large swimming pool, clubhouse, gated parking, fitness center, elevator, media center, and business center.| Yes| 250| Clean| 
https://www.roomster.com/listings/7857529| 1 Room of 2 Bed available at Century Medical District| 750| Dallas, TX, United States| Hello, I have 1 independent bedroom with attached bathroom available in a 2 bed apartment at Century Medical District. Very nice locality which is just 5 mins from uptown, 10 mins from downtown Dallas and 10 mins from Irving. Property is just 3 years old with all the modern appliances, wooden flooring in living and bathroom, covered parking for all tenants included in rent, washer dryer included, glass stove top, elevator near the Apt. Lease valid till mid July and can be extended. Rent is $750+utilities. Text me on  if you are interested.| no data| 250| Clean| 
https://www.roomster.com/listings/8047597| Room in East Dallas Apartment| 725| Sycamore Street, Dallas, TX, United States| I\'m offering a room in my two bedroom, one bathroom apartment in Old East Dallas. Home is older and wonderful, great location with easy access to the best of Dallas. Gated but not covered parking, $725 covers all bills. I have one dog, very sweet and good natured. Just looking for short term, I\'ll be moving at the end of June.| no data| 250| Average| 
https://www.roomster.com/listings/8019273| Room for Rent in East Dallas| 550| Dallas, TX, United States| Room for rent in East Dallas. Great access to downtown Dallas. Bus stop immediately in front of building. Parking available in back. No bills! Shared kitchen and bathroom.| no data| 250| Average| 
https://www.roomster.com/listings/8020619| Room for Rent in East Dallas| 550| Dallas, TX, United States| Room for rent in East Dallas. Great access to downtown Dallas. Bus stop immediately in front of building. Shared kitchen and bathroom. Private Room. All bills paid!| no data| 250| Clean| 
https://www.roomster.com/listings/8015120| Room for Rent near Love Field/DNT| 850| Bordeaux Avenue, Dallas, TX, United States| Non smoker, best internet provided, all bills included, full bathroom, full closet, living room & entertainment center, all access to full kitchen, washer & dryer, 24 hours gym & pool, close to all major highways 75,35, tollway, located in uptown.Street parking. Queen bed included| No| 300| Clean| 
https://www.roomster.com/listings/7858164| Looking for roomie| 450| Martel Avenue, Lower Greenville, Dallas, TX, United States| In the GreenVille area right next to OT Tavern and near the Granada. It\'s a one bedroom but I will give the bed room to whom ever moves in and I\'ll stay in the living room. Share a bathroom but I like to keep it clean. Split rent. Call me at .| Yes| 200| no data| 
